user_id,item_id,interaction_time,reward_time,observed_reward
16e154497285f226ed14dd465282d424dda2f2af9b7ed01ba039a12f228ad01e,75441d0964dc07fb580eb699494a616b0a6c0c822e7ed05c1758527b2772f1cd,153,184.0,1
903eb9e94127c77cc54b17daac372d7c736bb4163de57a87621e2998f9ca3faa,c338e45995759bbd85b1bb971db1262bb658c70b4ce59f116f2156de6a6290ce,153,166.0,0
38d081869286795c6e184f88ae3ef03f425b0dc2cf04bacfca603af0787d133e,3f16f2c111f90b8cc51c25c994a850bd4d7301c2be00faf3884719b8652412ae,153,243.0,0
9c042798f94959d8e141e12165d85e4106427fedf749ce5dfa974a1410dcf65d,13606d16267776ac50fd3123ebc95a188b8a0ab8100e3b63ba9bf8bc5918ddf9,153,177.0,0
e842bfac839dd612f1738862e9495ead9614fcf9b7f6cc85785a5cd342b6a3f8,41df03f2997625e7eb967b145ab264fb5e8da7609a0d53e2f511e9bf80fbf6be,154,162.0,1
f8d0c3e12b869a641ecfb45a331fce979685f68b78c931ee2e9b35a44a3160ac,a8f150e568bec4bcdef27b357e7a6a2d000f13ca1f1ad8d4612ced76a590a4c4,154,162.0,1
010d17f8262d7bbe429653b0ccdf374be38b333e1a2287e4d44b1bb36c4d680a,aeba930dbd8f648f1c2f62b0a5e2b7626a314ecd9a3088150f89de0e6ac747da,154,163.0,0
e6b6e094a4f7fdbc9033ac732278cceccb12d83450d91f8255e47eea788e874b,5de4bcd99d43a4a914d490f7d937f81b1aa9d84f4207ad99ebf4a153879a3670,154,162.0,1
9028a55ace4e4edc27eb5433f44c3e0b85be46411d3e32b0b65a421aec803e3a,30c53d37f2e9fc0959e29eddf52b5c15a3af5b3426d8afc9863bb610feec1232,154,170.0,1
826dbc258a669183a644b7d05f959c3b5412f0cc03302ce9d151a50742a522d7,e90bd14eaa9acf3eb474ae8c4ecedf71a8a53f84386c2de096a2a0fe9aad6f66,154,203.0,1
91ebcca5337fcfbb56b2253ad17ff561211cc243cc749242c0ec758d91b21323,d583e3a74f1a539feceb94b0101d0ed9e5a593a4b802f1917623ec5be45b7819,154,154.0,0
c281d8185ce9056ac3c3213ea170cd2264b20034d64b3ca60c61e52b3442f737,237150c1891495978f582b1f62a187886c2ea729fbd3d0fe575ab9b2acdcdd34,154,157.0,0
9283f910608f398c84779690d7c4bc7c5d2d9c78155b6cfbde5ae882bc9efec0,578ffabb497cc73f96055ec9a90fd7c0064fa6015119b99e086edae71a71759b,154,175.0,1
91c4076754b5bf1b14d739dc52777312824a0ca30c1e6211f7845698de75b208,d3fb110de00614653e5af14fb9ed1616f3de2300b2a2073f551b4ef7bc54a0f5,154,177.0,1
8e33002245154d011aa41a807bac071ce4b34beb83525a019e9f676e4eee3e73,04d971d40db0c2e87fa8e5821b4475d5a0e76b8a5238e7efe1482ccded10d7eb,154,229.0,0
dc0c48a9a04888f1452dee4379eb736a3fbc3f619accbab8b7dbea1ae6657387,0660495f0314fa5c80312394a5b23e317bca7380dad868efe09b068658f166e8,154,158.0,0
78e037e6fcc5d02910ddd53cbc76ddcb66540a22d4b0955d4ea2fa77e13a7a6a,33856231ef4b3b8fcb5aea166057728f7e0e4894aded3920543581ea084040be,154,155.0,1
5efc761f413c40b12407e3bdd9839cf68a6488efe15dbd1cf7bb00d2ed53972e,b4072ad2693329d8cac8a5299b5c57137b8278f43334691a5eb6b7923bc65c2b,154,168.0,1
73cb664e783fce6c3ba6e06ccbdfda2f39cfa19361e31eb5b0aef3ff09ba2bb8,b2a7ef4b843c0e2d764f77e8945deed58c2fe7f2a50bc2141534563da1df027f,154,165.0,1
54f6fe922cf316eba09a89b6ef17f6d25cdd900918a7702945caed277c2a538d,63ef0635885c4472ce9fe74830201223e0dc542c85992545085418c73c633441,154,154.0,1
9ebf13a0ba574b3a317b494669914b3609c3987e2e037f4aad0065b7880cc947,bb7a0cb710b7ae7dfe11f7bff5d5fd7121ee3d05d15679c00bbf4d729c6b9f52,154,167.0,0
e1c0db56c9cf3adeb455bf707014d527c032f8676a14979352fd82f46ec08a39,6f17c377148dc9bdf7086c42db38d294fd276027b794dc60f5b8562184701a7a,154,159.0,0
fcfda7959cd2e8c5eb0651c616696a288f0cdb0b15073238f36173164794571f,19ef05a47165436e9a207eaa11d42a894235274476acf215b000336c30cf3dac,154,164.0,0
b30ff4285c697d695cc9e3bce03357458d358a541d47f4b7ec4de5e102b69ec1,578ffabb497cc73f96055ec9a90fd7c0064fa6015119b99e086edae71a71759b,154,175.0,1
c85b2febb6e1380d05536d3fd122ae2395c604587a30b0097f6cd823cfb854b1,315a7bc68979e003d613a4dfccdf72a53365b0c01281d4b5bcaef799850f2684,154,174.0,0
04f4fa1ad0123557982b59a4e50cf7f39bbc878b7fc4888ab22b393664658d0d,7321ea107e8ac128da9bd5922098aae98be9bdd9d09a7dcf291437cb18000135,154,173.0,0
eabf17a930916e0046846bea85236c71d39dfa26a7f40983a646e2e148614c45,fafa7efecea26f81b33f49c302040a7bb161cf1467d48fabe26325d9d19a45de,155,222.0,0
195b76d4de3122daef4eb2451befe9af2cc20b319f86bd4ac60357659c1effd2,eb9c5cfa425ed53ea88ba9c47b7271a3084b55c2122d748a5b581dc89ebebd35,155,166.0,0
51313b2226387a4347e67446ac0fe8e11539a721fe29b9eae717eb94baa4b0b0,7d35b57d8e3035182f22defc9601f1cb5f0826c1d3f35711c78829a49d7dc71c,155,162.0,1
ff6941cae7ae4be209cbeed7e016e212175e85a3a6460aeb9c0f4180f7a90503,7725e09ef2136bc6a6ea537b2243594cea619cdc81383566159a006ee1b78da8,155,186.0,1
730328bed596103570ac3c39ba72b4b129e153c66cf4012041037971b574a6fe,65f1ab72e301a320a252890ba15ae7aa6b7499a0d09acbe14de97647b9a91b8f,155,218.0,0
4dd5212239072f87e3c8e20841c2ff54d16d394fe2d8497fe1a6eca2f425b56f,1ed4dfc1c726dabd5356656663aa7febdee0627cd11d8589e917b6279d40242f,155,172.0,1
2ff2eb091d1a18b436dc4783bae03051db0de0296e2bda4eeaccc5f8a45bcbac,14c6abe02039011a1215fcc968eccbb222e0fe80fcd57b8cb1858ecac9d954a9,155,156.0,0
b4b5f36916017bd700c75ac4e16f2279be88258263745e9883e0031637d88c9c,5036258986b713a402f16461e9fe13be21dc861ff9ad388522e7eae391a1dd13,155,193.0,0
98a91c44386801aae854235f9d1b014c1105f8ba6a457ab49e5aceaafb318bf5,6866bf86e6d4c90529f2c05bb937b1d1c4423c42ed02a145ae689e93243409cd,155,174.0,1
5a918e3b25956843d8d7854d8641ef221f4c2915630853fe99dacb35f67065cb,e527641cfa59b525558fff09e5377673d7976ca158a4dbccee88d911650fb237,155,165.0,0
cb478676dc38a1f4b377c2fb46c409a2df79153fc386342786c5e87ddd48d43d,92f281e41a214cb8e330555e11b6b7f4269267b6a2084ea5039822919f2ead30,155,156.0,1
dc2d54db1013b2cc899ed1cca66715fd0426cfffca3c050d15dfb0f5011f0f03,ada611aef856e03bbee3b813aaf259e533f638c6c22e80c1dab54a90281fb6fa,155,179.0,0
5f47de3fe3dce037b7cc2753720b9f1f00093ab98b51db72cfdc85fa748ea0ee,9f07438ac3424eb614a41a8c5718f59f09e20c5a5464f673d71234cd289c826b,155,161.0,0
8a34387d71e51675812b36465629cf87577797bc55771629773da8b6e4181ab9,692d1f3280512c41b6d9b504425f33a702a121366dc501fcce98bc66d31b7652,155,186.0,1
d0ad8526d2b12e3be2f0613ee401c36407071f4ca6a61407a1db903a05d82613,52a43942de5232ceaeacf3f5820a602f059cddd438b499968987b4cc96464113,155,161.0,1
fa799422e5abd6590992baf0c79e9675bf05e0c7be0e608cd2204ef592b788bc,b38641caf42143fa574189ccd87a9cc0f9840de4a8c82641f87db7c87fee7942,155,159.0,1
bfc74993f4a55fad1c61a5dd8bccb0291755cce59b2657abaef7f8d702f96476,acad6ee4b664d38ecfd103013554c43c97cbd4a8158402b41295af4826977e6c,155,167.0,0
fbba9851681052fab15797a78282411abcfd775c26d16ea2dbb16724f0bd8b6c,cf30b4fb609ed6f7c56e6c48785852ed5f2746b5a7a6f598925dc293892a3e58,155,200.0,0
d4a2c2110ef52a194e58f5f3b6556b1423161020ef60f62da379de29ed5f72a4,0b1da705d47472052913937ee462dbb0ab39aa2b88811b2c572b5eabe3099521,155,193.0,0
75fb7d5240e794f1182d865a3da9b03dea0b4f11694f3b976c6de45105b20c15,91afb59c7d9858faa51df99debfc3ae2812ebd89d8ae5c92910beb0d67d28d67,155,181.0,0
bbf9d716987ba62e8437dcfc6a7db8c0d3cb69ffef7d95a402b2f1916ad7fc4a,3145ce8a327e0f9e7e67b61afff49f4544702b9ceed6a9f1cd0ee0e9d8c37568,155,161.0,1
4fc2770d27122171ac4ee84a539da78f656983e6eda5ea3336f2d6a68b4f6184,17e7f6886297c5acf7af9d5d5e6f6e3372d615792bb8badbedaacf838f4b67eb,155,185.0,0
9c191420b63dceb09f943acee81fd25f9d4fe799f8cde59e7cdebc771e6cb244,b8ba24214f45d04652e5c66117bd71172936eee88e922aa8666f072524b64787,155,173.0,0
e672ec7a2f603967ba1bb30c23eb636f57762f3c8f3fc5d0bf5c10c7fd54232b,031b825cd0ab1f4bcb415c05a106da5dcd0e65a800f15a0ca9ffefe36a2e110a,155,187.0,0
70bcc8a2332612bde35a6ef11ce5167670973cf6c9e4550f77587e91485963e8,30425faad807417da56c2edce2b61a0e3ca189b2157eaee994c31f1a39a8dd3d,155,170.0,0
d00632ae1c80a4bc3e2324175271be9131aa235ecc65893caeec4739cae764e4,ba2f5f63c189a4dbeb7459f0d86f5aa5a16f5c41c4085e29b3025a79ac9432b5,155,162.0,0
2506a997e295d2301d1eb751e0d4e2da8a64c93388212a821b79e392485f17b6,5c5912ee58720cef4e3b4c76639090af4836f8bc1cf353b2ce36aba7d403b0b0,155,182.0,1
85c4c2613d687b66e61317152980e1b25318bbbe48c6c33c730bec3ac10c9dd2,4031173fefcc4b3272b4b983cdef96d861d1c88547575dc62bc0cd1b6dcd13c8,156,165.0,0
882a2bb7cbddec9f7354584b762b1d7046b187afce150eed6ff16e1a7d9eed35,d541eec48a8031cc4f3d7d7c7f884b9d3beed1f7a66b0949c239932d800f8801,156,165.0,1
0d5378534b944534f32e5a97fa7156226c0cfc52e569e0b6cd4afab4edd4c258,75d0a083f2d787ee27250b0bb6963658bbff9d552ede518bc8bfb9a80a9039d3,156,163.0,1
cacedaf18e6e6888d23c99dc0604c8bfe253615e4edbe6285e342375e47e76d2,41f2b4b156f26877afe6f7658c5dbeb0197c56c4fbc7b2f315ee7818ab3381e9,156,182.0,1
a894beaba89eaf695aad5e94364230cd0fe21d1ee791730c405928c536c35205,fe158088c21cbb5100311140acfad844e429546be7fc365703431723aaec4464,156,171.0,0
649d77be3eb4f69f6b1c39407752740aaa6d2c6543c3e0cc014119b7ea98c17a,7057820b8b91e4c8f10b79ed05592df3f589c891fd4ba4c75f92a3a783a1b9a2,156,174.0,1
9a74a980798e61a261f4b1a566593a1f80582ff55015e83809076e62c8f914c8,035241d712aebd9ecfcdb70612e838770c591ea6207995e3654175b9ff232c56,156,156.0,0
75fb7d5240e794f1182d865a3da9b03dea0b4f11694f3b976c6de45105b20c15,3b423552731d6985e9a72bb9dcb1dec5a77bb6f6092f8ee5d724c2982757fd63,156,160.0,1
f860739b7537777039f1aad03c00ce5617e5d1ee8d335fd497e76a9199e62620,9e97b9742d779ed63212a5c6aea5eed5dfd1fdc3035873a15096eb2c806b2300,156,170.0,0
f2aa57f509f1d260ae044d85de8c049e225b560055507e1d49eff29baabd81d3,e955f52fbf759a46ce1fb71508a88684cd345c6e20063b4bdebb651b3022110c,156,164.0,0
8a85403cce2d20d1e654195d561898664c76abcc5cc0dd16c29b76f2cb890c26,7c419ca511a7020082e34d19e56abfdf8a1c55b7d77d6dda53371e032f2fc764,156,169.0,1
663cb543fcc4a64e5c16c9040e729b61622f0270896482951d08cda4bdddb00a,2203624bf6d9e8e7feaec7a665db249f1c07a59a1d3622e4b21c6da573aa59e7,156,206.0,1
6742df24ffc30e4bb0f763dad563777aafa0ff60364b65768b2ed1e8ad19faa2,fec146b2d6ed3e7eba310daaf014da5a09aa5202c7cc9c01d59ab279233ebcd5,156,204.0,1
66c133ea4362ec9b18909bdd838bab325d535c3a3721a1054e3439edb79331f4,15bc2587c822bdd309c016e2713aa48396afa8b3dfb3099dd5d89df106072757,156,162.0,1
3f32cd130444865418daaa08b4d2eca7bafdb5e47fede097e00bfcee10985928,97fa7a53a655216e0e214e85e8a0f85fbc19f062032c995d66b51a753019df4b,156,192.0,1
8a4fc2df33360e6022df2c1777307fcb8c21620f434a3ebe6eabf172beee6f6e,c1f245555e0b643072a53c2b529b8ba5c2ec37cb9960d431647f2d5649b203d1,156,172.0,0
93935337058d197778c91d8d461a4263462c9cf287b33c659667fb1b2f07159f,140e006508935adacc9d6eb04f010b1b9fb602cbcc2b1ca40a603ca788ad964b,156,199.0,1
3426db18316debc5303eef950a3c43525b8eb28bc8d76c9471c471819f17079f,0558c0fe4bd45cac5aa0947aed5f8a9e869c002174afaf9179282e275f22eabc,156,176.0,0
c59b7dbc506a4991784c98f7005e61d2ee6b2c0964de06874a0f9e9df73a66ba,105591cf69882805426485d6efab2b0e836728716c9141d289a4cd195fd1f32b,156,174.0,1
99144b81ee9c0898ec8d60f96c1ad6258803cb3507896d1489709c99568f7a77,bf45e5987ed91b738c9c01396cf20e7a8a2e2e0bd57b4ee6e6321db3c675dfce,156,165.0,0
acfe9b93ceca49e1cb883241d9c044972c3f00c47eb8f7bc94f9b91693d7618d,e9a75c876ef680dce19b191d51e395cfea73f9f9ad432b52a7aad606fc7fd9a0,156,156.0,0
021ed01576299535a54188381126f91a79323a2b6d3aa4ba4f394485e9f1bf14,628617315b762f884dbafc0bf1e3782aa92574cbc099b2ed1288562c7aac1942,156,183.0,1
8bd0aa33d1a185495e7264338d1916a0ff3fd02459b523ccc9a9384f9cc41030,680684f52199d45845a38bcfd29afcc6220870a60adc33c2f18d3fa9f3ca754f,156,172.0,0
e071f31ada9f978bbd735d0733afba95ee42a94d82f84b0d88e520e2a7393287,39db8c49c6105113fdeb3f0672114babca92d16ff21406867f3d9a36b8ced736,156,160.0,0
22bf3ca95777ece90e158ceb966b3ad50c70b45ce6e7f8476797e4519e0d06d7,1531e93cf29e5cbe0e88cb1ba7c7bb21ee87e3e167b780cae6abc775edba5def,156,160.0,0
913a86feab9f0bdba0798594744bff21e2c4eadb376fc39a9d34f2da653890f2,131755dbf119a485d283e0a76b6ed4c525b5c6ef8f59dc3e669639e913df07a3,156,206.0,1
33d5b8202b80ac81d9e7e7c0684bc7a0d868b110cd8e7621f751d088510c0c23,eedacebf4e2abd1b8e30a8f2b1f925d05488107bbcee0657385aa0730bcf2e6c,156,156.0,0
2c121b8db726bebaee7ecaa14f73e926d06d1546f63e21f96e715f5e841c6d71,a52413d512a7f84d8ef64f5be4e2be0a5540bbac8f136a7bc608640d7e23e5ce,157,175.0,1
07cbf70f920e4425cf6465f9966a887bab2524e890a63388b6c0c6e44b02ca78,ab9183e3862d74456ac1b60cf497395fc7e60ca10970fd5c6c10c2682427d8c7,157,172.0,1
37c1ef6bd4b34bb0bf20e4726f457550e3ec2c269a89776416141fb601885512,a8fba61e875ec2c43305c43324f17bde72381c513436a21bc0379b8afe349b2f,157,161.0,1
10e341b3366737b9ee09fe104f745c6e4c51b44530ab60c7ee6df59036f28fef,140e006508935adacc9d6eb04f010b1b9fb602cbcc2b1ca40a603ca788ad964b,157,177.0,1
819457f9ce3b42885e7e876b89851bed87d7404cae6a4619a516e60c2534f061,d04cbaca4dd5c8b7527805e19e1bc36f962528a5bcf4422d6a700b66ae74677e,157,180.0,0
5759e166d90a6ce7ff83c737f8eb02f2421a3032d0075906ff818b02e94e2e06,07a24ee7df9c0604376811683171efc61939c1b53698d684528acfb68c164e4f,157,173.0,0
164acaaaf410cc01095d1170b3418281ea4ee794dc00d8a8096735a1d93eccb4,049bd7f96dcb8004170fdf8a28a2dc5430b9468a53b3cc43ba901ea48b304599,157,191.0,1
e6b6e094a4f7fdbc9033ac732278cceccb12d83450d91f8255e47eea788e874b,578ffabb497cc73f96055ec9a90fd7c0064fa6015119b99e086edae71a71759b,157,158.0,1
0ecdf259f099dc75bc8225efe2e2beb7ddc823d37afecdbda9a847c5d0aa044b,86898d7f9861a7a0eeef4dda31154d0f9048c70f61b9726d319778ceaf14631a,157,164.0,0
d25bd25755ba0ce9826d5d25e789bd444802056987dd3e71bd2b779f71ebfaa8,74c308177d59312e338ea1d0545c0580148364e2f2b2a29e61a2f33bf14f12fb,157,172.0,1
1d8b5a952b4d06e56b6d9bd8639a761d000ddba0d15685b1fbe637e52bc4272a,842f3ff3765e65496122fc5a4db3f961d5baf883c274db0103c3ac832b1e318b,157,207.0,1
78aae2a09bcf36613c085f29d2eabb42bed64639bd0c4f7fd200bdb6e6d691f1,c592ff85c6e4f8ef1e8a6590b65a84b3e41b8ee13893f80dfbeb1d70a992b57a,157,162.0,1
cfd510aeb24ef6152b095c955358358142aebd6e9224f08d11c2e8b32e80ff73,c6ace1b1e2ac931bd6d44e4cfbeeeece0c18593f38522aade578ec3ee47dca34,157,166.0,1
4620eaefd85b3b35cab84d173d32c24d36c62a1b4a2dc8b16eb7851e01ede6d6,0bca08ff5c653e94d16034015d707159ac98bb80bccb7d15254e10c617eea806,157,170.0,0
7969c11d56f40c24650c6c9102e12170db370d8d007bc80f81c46aaac3038644,7cd38d38fc04a36695664df3cce7de344872c7f9798752dc3c51abfe92639d20,157,164.0,0
8482d002ce607635aae5920ff4e13bcdf3a048a71bc5dc8347b515a3b630d67e,d952e301d65a12164ac74636de2d603bb779b58e695729874dee602f2fcd9351,157,192.0,1
1b4db3179486dd173b988ebeb931254d0f945c46aa378299f5f68ad159a0d0b7,c13212cf4323ff935b88ab692acd34813ad7cf591a5ef298c86dc08561d8ecad,157,163.0,0
fdd9a65b1a7fdde5397c2736a8ef89b85e0aa1933dcb550febd730f902fbb216,3b07cfa6d4afbc83a0e653347534b9360c7b0f773a9f36aff0548b2ee1bd360a,157,164.0,0
2de59de74eec7fe1b3299a1d426b08c6804dd410101ea95a2ffd72d14c2e8258,eb4238881ed22b7ca5a132454e50c1389b462b143a9da0de130fd354357bf856,157,221.0,1
6698de94ce0f02d9fc4640b452869efbdcfd3bf3bdba35fbc0e43788fc653986,a41cf678fc833d32f8d208871e71cf2bcd2272fc609ab96c6725fcd5ea57aea7,157,181.0,1
29391ef676c9dae308db5a1ecedd0a7597c1095d00558289bc9451dc2acb6a2d,dfe76814644675f376bcf31178aa4122a820a9a5044022fba6ca85cf2b920375,157,157.0,0
277f1b08eb96a65980daec50e2d83d9d15a8a30fad99ef7c239676a04e6bee52,360f760a3898cb8f1677e650e1253ab265b858305d64e2d4cef11afc6a141ae5,157,166.0,0
9a299453651166392b300efd770a6e3266154b2dc66284f3b042a551ae1b2def,6213c7e4288ddc48573a84b25d95389921fa937594f106423e5cb3a6f34ffd27,157,195.0,0
842fbf81aceb4e64485a734225261b9a8f649d55023dac95e4a31fd64b66203f,d0137ddc577b56175435a226097d8afce83b7a98bb43911452811219dc0a67a5,157,157.0,1
442175abcdc9406cbad4e45c28ce2fce7fa7451bbf8486656b146c3db124924f,52ad7f4efaf6f132ac2801d08edb04c6ac121123edb8b8b40ff28f279d7b34fe,157,188.0,1
009f34fc40e0bb34d737df9d5ba0bd793c0e4b2a113b8d26ba1d7d5ddee19bc3,dc4be5d9124234949d49858d5a4463bde0d7f45ab2b712efab7278f92927fd1e,157,162.0,0
73684a0120b7fcac8584e04b753df07536350aaff91f899cf5d824228684c0c1,40e042670d60b07553a9aa936bb0cb7d476af3585e1d33fc256f85f4e7aabaf4,158,178.0,1
03abaaa4cd59fd7be88a0914dad8009d4878abe0179c134b2a5a61aeb31f180d,e956e698c5077ac47bfd4f937c7e5e6082154130fec0a017ec3dbfa34540fe08,158,165.0,1
be4baee6b21ef6af679cab356d48fb6014d52ef27dbfdf1bed011ca96a52d9b5,d761392905813771c52bdbf95728ff77388a4bec58243dc7012c6f7c0fcde949,158,190.0,1
8e39120fef53938a5b17bc69ad82ab776aa6d020ca4949122ca7c0e00f109696,fbd89196867a468e760c854af907283d7d34aa5565ee449f3e68a2607674324d,158,186.0,1
c4cdb3cd9475a7f1184f1f3cc98e37bc1970e5de8d9ae53c11c58def4c8cde37,76eb0db453dd279fb311655d03feae5d2fd880a689d8bc9c3b3dd660b487fb10,158,192.0,1
96591780f0b8fd50adb22b73ff8c3c694275de18d970a1c5b7e7c9f33a441c86,7e81fad2e29ae9a014bcb62acab4e4c8345db040fb31e3d9e891bc414c5c783c,158,171.0,1
16955499778c014074e8a0f5a8412fb56598209c3a73d72603abfe5051b291c5,06de3a17fad792b404eb5f85494ceb42a92bd66ba2b93e5d23f994efaf85e478,158,211.0,0
5551b053931556b97888dc5b7247f62bbf2c6dc6b2a3df6edb17aa4515a03447,a57e135e9466422b7890d2f3cc25975e20eb9f13ca0145053d6ca9198aee7795,158,208.0,1
a09fd4f288e3d6cb85114b0b2dbb57b5c23fa64041198a3d6ce30d095bc5122a,39295a86ecdcad5c2fe0e560b41f758710bd2ac60f7187c04021d93a2c4b22de,158,168.0,0
7d64fbafbf659f643fbfef3383832aba9c65ed4963290aaac85737fd54fb8dba,fe158088c21cbb5100311140acfad844e429546be7fc365703431723aaec4464,158,182.0,0
d9c112447d677f6fa080001906dd50daa2b53130005213b8a565ba323b78edd2,1b7f45bf1af06f3400e5749dc4820708b8d4827ea9b44c818bbd99117003c083,158,194.0,1
2742852e4dc92de4de02a1feefce74f441632b3b0b751e2ea136354bb7088df0,6fd61223c6d3845bb94d75a8e70e2d95179b4bd662fcaff7774046d513e6318a,158,161.0,1
21fd075dcdb28cbb8dfc0aaea671215a3b59d9c0e5eb5652e07ec97649770357,d7bacf03a0115fd2d01269f6130ea6d16e97e191179450085fd367f9018f3ea1,158,178.0,1
89de0136d87ad62a9c542d591c82a40bea2e3ccdc81b16b0bc444b7046c77128,73f71f78600b6af650767ba6e1cc3a89506f88133e35844f8e7dcace151b96fa,158,183.0,0
c3645b0492cf9a180013ccf12ffea41f3e0f436f1e2f1ee1b1198036e26857be,c1f277a4ef5cd1e8751813efeb1f214b9927b99684f894cd3b9dc2227a7114c8,158,176.0,0
f480d71a9058b37d96ea74026166e242669d8412b4fa6a767b19af6bc9e60057,e947920fc5da20106f7ba1497dc902ada2dc5e6ebefbb5919aafff14d3664986,158,217.0,0
d3eb3e5c3f682922d7046bb8209acd0ca8493f170298e7dcc01009b2738e9f03,97b3272df9fcbc34336ef3876bdee01f55afaec55a05f23f068c5efbff45a544,158,164.0,0
acf001b5cebfc9f7c155bcf8547d4c790cca459a25eb62b78996b3c035da0e4f,2ceb0e51328e61a7caac4b46abda4f274a968ad278a6df061eea8ed2b048c7ee,158,186.0,1
ad4d1c8bbf286c18da033b1cca6720cf8aac1c226a15f029bad09eca74625cbd,a8f150e568bec4bcdef27b357e7a6a2d000f13ca1f1ad8d4612ced76a590a4c4,158,168.0,1
2c1680f972d853fa6783cf9d8956cd3a999ab34598ac79e75cf6462986b66f69,14acf36084328ef0fe03cbdf5ba8b3cd6d29b44a13cd9dc694bce87d7997bc76,158,163.0,1
234fe48beb200c6bf0e7b1f936a15385a79c0f842f3c2d4191158931032c55e8,0fbf5070ecad3ac7f4de8f19aa3cb9bacbaaca997a0755449406bb56ba26b4e8,158,166.0,0
b824fb91e28ae3be82d85a19b5db9a6e69c3286e2030bbf5db2ff67a61f70f49,7e557bc9c08f1c8644d1aa932f65fc6ea2b8b2d6a03c00dfce7027b96d7bc127,158,226.0,0
1f7b3bcb1503d6be769c90c3ee1097f446778a1edff200efdad8f3825c208a61,45e9cff3a705c1ccc43218e224ee8bd9ecb090bfac53530eb66c8053a2057e86,158,161.0,1
fdcb2604383ccb5bdb77487daff47e79d53d4850172a18f7d86cfb8b58fbef39,adf4d34df5f036f9b7c185c3ac814f86b5dfddda5c15fb2928f05007ac32e6ac,159,168.0,1
2816b3c0b539c05a0a71493d7827afee853fdacb69c722b65bc303960f7c2544,e612f9cbbc23ad5b1ac49959f3932fb010b75214b1c06a82b82ad42535a3da35,159,197.0,0
f5033c523896061badc4dba1f623eda00d96489a783d868307f9116e33357663,fc2658261273126df172d78783a9e23258be69838e6bd29b3237391cfe21f0fb,159,176.0,0
228d1621cb16f5cbc9c6366981232e27c50507838218d38d2aa07ca171bc6f9b,f913202aacb6f8df9759fa075f43097112ad13393269e3fed82eab909f20ed6b,159,169.0,1
05fda4e96b36704d3bcb45a316da9d4ba9bacf66df499603cfcf14674b850157,c1b458815404837d9ee10b7302460b0c65462383005e0a59893c1ee693c809fb,159,205.0,0
cfe278e2955ca97d9c7c3b1095b0f25c4148447bdeece23290b6a8ae2689616f,7321ea107e8ac128da9bd5922098aae98be9bdd9d09a7dcf291437cb18000135,159,162.0,0
3dae3b35dee03621b4bce4bf4ad37e56570c51f72c93c3bf229f9f373ebddf78,b1489eab0c5adbb35517815b90d9ace26fea354109a636f6bd63dd24e69ac20f,159,160.0,0
7e7fc76387eb1839cb888a0dc2ad0ce62557c9aeaf49c71ffd1b4b48cff1c75d,edf00289fa5e458a1ed074f75878fba162c0cf21e46db9d2d82d55ebda88f7fe,159,163.0,1
4cbaa0396f56dd9927f48a31f4914108ff77115688328a0034fc59721cfbd7d5,ca83057613ce51ce98312b796f91a57574b4ae556ecaed4a23c58b65f139e100,159,165.0,0
1c36be4a64a75205246ac8ded46c2b1c2678cb7ee170e1352be4cee4a7fad773,7339567d4cae7f779357182a4e66020efcbe8156f9410e73f5beef22b8985349,159,162.0,1
e4ebb21782adfdfc6dadea7fec59af0a355c040902bcd3db17cd917e8f00aeec,a84b00530ed74221e06b24be68a6d7a90ba948d9ce3778f5b65291b1ede029c3,159,186.0,0
6ccfe0d884fd9e3d82486f9b935f8aab42806e3d5660ddf2e695bcff2f6a8cd2,0308942d665d370a42ad62c14a369aef28ed9a2e6ea35ed324b4e0cdfde2ca07,159,206.0,0
74e5370028368534eeb86db0a252cb8318bc99808786256f5352f63e1a146697,8bdfa36ea4b161f1c2519d6a813e2b160e6183ff7c23fd3c2b3977e889eb0d28,159,204.0,1
7444c93cac7c1fdec2aba141cdf8eadd826690d494569806409686bcb3ca11d6,180c3135a768618c1f911eceb15cc47525f2536a401ab4cdd517f0d3da1f2c04,159,166.0,1
a2456de4ea152c7e8e9aab16f1b799d1c5150ef00f760c112f4f7aef0b7a3553,fd91c7ea3a8dd24d488b3ffca0d3eefb69ec4132cc1d247b029bdfe775d0609c,159,160.0,0
a2c8a3815c30576d8007d296717b9cf5b60608d6743326cdf59923403b63d4c1,7c25ad3bab7807b5d3552a73e4bc8ff3cdd900cf460d04442bf7ea497e4b0884,159,166.0,1
60b4ca88545f78af6070ad3bd1b644ae19bce7247e03483c2209f0338cc03040,140e006508935adacc9d6eb04f010b1b9fb602cbcc2b1ca40a603ca788ad964b,159,164.0,1
b717f7ea7d2ba9b2ceccb885e9583ba67f80bb4a668b60aa8d79c7ecfbeae0b1,48d5d5b1055aa0a7524f7661b49b6732652aedf5cb4898ce66aff527794e8d5f,159,171.0,0
84c5d3680fd7a7bb9b88785c4d3b4dbc87c516ad7b541196d4b7ba44d19dc2c2,7c419ca511a7020082e34d19e56abfdf8a1c55b7d77d6dda53371e032f2fc764,159,171.0,1
56687584b6071ead02433ddfc6834c6558d86fd882a4f318283c697a3e034e52,7b9c0ee0836aee6c5112268cf3a0b81b3db523911e71f5717cb9237a0de79ead,159,162.0,0
27420086c61f9b1b682519c7b184ea12ac141917ca9df5b40500f84d659f1ca4,2dbf269a018394eeb892d3815a82ac564a03e40d8aed7e4b77bf5659801ca4a0,159,210.0,1
