user_id,age,region,device,activity_level
a291addf1748a79886737c1e026e586abace23d331eb268230badd6b2c490caa,30,4,0,0.514348963904188
94b7498d8890928cf337fc88a9fd6aa37227008812af48f396251d9642d2b885,41,8,0,0.5083027377925325
117ab3833cad8dd5409355d96a985077d98ab823d0de31b687ce454c0b48a913,56,5,0,0.5197882799884007
28987e6e69899c33668f7b7617c2e0e88a78287a0e37eefce5c323fefb1f3303,28,0,0,0.6515916831339648
d4defe5fb3bbb8920bd37cc7bf990d29572e8f75a1cd5a21fb3a7661d95ffc75,19,1,1,0.3615119924601351
104aaffb41a2c231f64e21ad9d7609f00b5e2d35908e61fcca38c62b46ace987,52,6,1,0.6212537010034758
08649341558f7d2a103bdbaa9cbc4fceda8d3d44e8ba64cdc0fd83d3e13b9928,36,2,0,0.8149808309544336
0dc200bd9caef9dfb7928e96f95f0e1e92825e18edaade2813b462647015bb0e,24,7,2,0.668337514736418
d8f50bddcfe06607a2c8ae4bd1d6a13181340d6b768a653ce5a594e481b62338,43,4,2,0.1584832289485664
f4bf608e39cdd9cb9a4886139c0fb00be664811cec28cde29cdd2fad71c80a33,18,1,0,0.3979865711187215
e4c8d68d74792c4e5c2295064eb8ce7f18b4a0d8a40a1c23d5020ecad7a7cc79,59,5,1,0.3908176849390097
f8baf454ef0e6481ae6dd58b361856551eb79f99987bef86e4c7c77749da7e9a,49,8,1,0.9983221714110192
06c9fae08fc5f0f64526b2e63ddcfcbcbaa1beb35382f0c526dbe904630ed0d1,33,3,1,0.8964699902920752
9f2ee52a241635314cc61ed68c758b8902a8b738e02bebfe9b4878d5d41c8788,54,1,0,0.1655729978308111
5fbf2d96f816826e65479f7b67119917f1dce51708968e96a67af249b6d7bddd,61,5,2,0.3544268952126853
793f8cbec5db02a880af66a5571b8026489dd2e1958b42300d3fb108012f0a83,65,7,2,0.2980565957843489
414535666a922f806f770fc5e34cc3cffd5a85c44c75f910dcb146ed220dea3d,27,4,2,0.8121021454638355
4f3bf53ffe66aec217882f1884a9756dabd0db5f60cf46ff6e0280e1100cd4fd,29,2,0,0.3071691657132824
8b96489e4fd68739862ee333aa23c61dde2deec8b2fa117d48385b7e1a4bf2e2,55,3,1,0.6035736659604344
5e02d8fd7cecee6d1b8ec58be3c0d2b077f9860d5b59ec94056018164cd08937,49,8,1,0.0929957792200213
4151de3c51069c8befe758f64ab400046bac2648b802eb9a4d66647653863aa2,49,7,0,0.0165186561910201
e8b8a399ffe86cd108f39cea5204c86520a080ff28ff63f6381f83ddb18f90da,34,9,1,0.2739225747906378
93266540877f443da2bc776c98002992e7524aaa13e40bf52737fd946382e8c4,25,9,1,0.0817138267461742
d54011d4d426d18d0bd3a00e0777a242bd3c35ddf97bce4f3de3d19f25b164c6,29,7,1,0.3690673430802367
d49d0e7bb4aab32d3a3af5c1069b03fac2d347b09014fd5080851bd535af1cd0,65,7,0,0.7473346878419674
84d096159f4249d3bd27b70e4f9cd5a1f0cb57ff12cfa2dcef539fed837bec3f,51,5,2,0.5195028832766182
c8dc779adc27359e16e643e39b6aea1ed8d1abb0ba8043ed4a93b215f229b047,18,6,0,0.3834881337629346
77d19b268088e3f600fdd5e26bcd0e57d292f80af69486a8bbea0c4c2ce6129b,36,8,0,0.967292825924218
0652311bbb5f2244ebf5ad47bf388f31cc35eec03c5557c5dfaebff8580fd848,23,9,0,0.0922068123856354
44cb52e2f03e83e7694b7c3fe64c859f6f4a8da04807cc917fe86b42149047c3,42,6,0,0.3147242585845787
a91d129bfc4b19faf46dbf09c05acee55788cfed7363511f50e1c6412b09260e,51,1,0,0.043135847503046
d4a2c2110ef52a194e58f5f3b6556b1423161020ef60f62da379de29ed5f72a4,46,3,1,0.0862467977293348
729a085112a3f0a2333fb229408eec9ffd731f43150282f7c7b976e44f703c9a,49,1,2,0.001051752988233
27420086c61f9b1b682519c7b184ea12ac141917ca9df5b40500f84d659f1ca4,26,8,1,0.5756026534506085
4271f68abebdbffec72a3e82f31ab93802d5a3963379a44dd6de95cd395fade4,55,8,1,0.1673314426062438
9e4e7ef5a060b60c74f8142653b3159cb5e8c40573bca22124a0cab55c2e6178,57,6,2,0.913781481572194
a2815e2d349f5cb06eab27eb4f5fd7f17315e8ce8b87e1bc65b73298c3171c80,64,5,0,0.7123693765471574
d24619074d83d27db2987ea3f7e19ff86328e969284463b12dcd05e3a457da88,37,1,1,0.4097557662335243
1a2e4122dc59bacb884b2d49de691b16106cab895f308393f1742e1acf4b0ca0,45,3,0,0.1743031411286669
eef0d99cf88e724bee00737bdf0b1a57e4bab2bebb8e0d93216c5cc639c982f9,37,5,0,0.2018988732066009
270409a5cf98ec1506e81be825a18d348b0b312c96e448d1100ce340c01f21f4,57,4,1,0.6332925522816076
d465af1105f4cf0e88aedb8b1e29a92e7921230a188f9ffbb6cd3fea0cd08169,26,1,0,0.5284162544093107
0ff38d1ef50b6f3ccb600d0fff725cefc466ca1a16289a697c494e29472fbec3,45,6,2,0.2653358020746029
907f9ce12c5bf350d736ffd901894884b1b452ff126daff007d74aed6ad7bdc2,62,2,2,0.5177307689302788
954076a9a198ab7dfb2e09718d16eea7fc22e1a93e2d08f8be773ab91d43c503,55,4,0,0.4908543306872939
9262a479b9063e9075c6cd702c8c1b115bce77a5febf4f3bd41db067221a748c,48,3,2,0.866731500910175
eaf6bd271e5409d6321b6be183523967d703d7d783b21820685a95dec22d7920,30,5,2,0.8155696102881815
9636c7a16476a1e53208862af658429f1cac4a05b471e61965e08c3dbf248dcd,36,2,2,0.6555238657445417
d8b74b7fa81d0efec356d412689089acd9950574385776f0c7c827be9b68b763,37,7,1,0.3783187648306726
4fd5808e281d47c62512e63e2c2fd36fb9243e7cc73fa337bc844b3ba00cfb37,59,4,2,0.6816569654862693
04f4f242f7416bde6dfb622a87dc6920eba598384f04fe145cd4441fde584aac,45,1,2,0.5895578396796303
6e204646ba63c2c8a98afad882e25c70306d9f5b3efbe6da581b5414a3f52dda,40,8,0,0.9406090394189986
9ba4dfc6095edc30e96da648bb90a6fc624217f113775b55c85b4e0b37cb6143,28,6,1,0.3233017007368695
d4b97998bafd1157ec93ba81074f861ea10cd9d8604db7b74c7d2db9fd647e16,68,1,2,0.5102890477457936
38e58dbcaa0b66af00c8b7ba0977fc383c4149f915e45bcda191e0ac6bd20df1,65,8,2,0.6123100212829772
2fd72a9bf627c222c181fb544b48a785e18b007ac815c7dc882aab21a6049bc1,39,3,2,0.9464202778948788
7e8586f436d0279e72d52c2fbac2431671aada07c4235a41440bb86600badb6a,20,6,2,0.8276531289615598
0b1deae1a2ca97141dfe7d0bfb68d04116da2d0170d9191bcae9ec58ce276fb5,32,7,2,0.8424359932917995
15f7b9750c1484173ddfa40d1b69efa8c288ef0f8e508def56f4dc8ab9072343,62,9,0,0.559288363893499
131b8d5239f8a237659db017d6c00d6d7b4842dadd90b067b3d8ddfe507d91ca,56,9,2,0.3486082981838756
601f96a072a72cf32c58e81e0b8e50dcea2b1845600a69c4deb2b26e5d256f88,45,2,2,0.1937454023114059
f0b2a4bfce2128b8b8ca9e3ad29554449dda030d19bc3ddb2c84200ecf9818e4,56,9,1,0.5902045277241182
4e0a9ca046c5f2314496a6d94aa0214b28236d23fe639b487db738795302f2af,31,8,0,0.9036449402868216
62f006a71581460085c3c1bc8df9af83672ee5bf70d0c26206c63f95f480cca7,30,9,0,0.1972603913548798
98b81047c4df246b1b3c11bcacd2e0154bc163e105080798b77fe4296a742fdf,32,1,1,0.2294227021791242
37611c6d58fc6061f74de7b3e3f80be1f26262ca51d4966b013469478f2bfe07,35,9,2,0.2920287661129772
09a97122c1ee326b53c40d595fd9a51b68604873db83379150c283847099257c,54,7,2,0.6338372938163673
0404174ac884062abcb5dcf985324640414e6d0f887964fd09b163a4fbc6297b,60,1,1,0.0938736896690536
776b6e6cbd9ced6d432a435840319a592401c282ac0177f5998cd38ddc44f943,32,3,1,0.1805967727595567
b8e1a2bba79af70d6aa0e5115b0c62b750bcc59d60829639176822edd5172894,51,6,0,0.4005523269373802
d2874ebfa0a51b3c1819f230124e9fba6ddbdde7843fed14ebc1885cb98e33e7,25,7,1,0.3045499088873775
be68472c17a6498cd8c38b22ad787a1cc4d319faf8419665e8418d637a28e72a,47,7,0,0.4581093083697355
a2fedf0c58422a9ca01461341d31fff408b1f2c3f74474d09a73cfa34299555c,60,0,1,0.3072918080672069
80c98307effc5113561ee3091aed495992629b22191c3141b171e28be4a644e4,32,7,1,0.2736266539393256
fa6a95bccd5ab5d6d1b7c693d71164dc35e230e4423684f28e2e285e61dcc970,30,3,1,0.702285788027591
199f48f9d4cdab2810b278fae3e4600c1f5cdb8337cf2c0c807d2cc6b67f7b19,55,4,0,0.9696619455870026
99144b81ee9c0898ec8d60f96c1ad6258803cb3507896d1489709c99568f7a77,56,0,2,0.2176805024729821
0e19f2a9afa822ee07f2f93a90084c1c12feb0bc891000e3cfa4fedf560445af,25,7,2,0.6402978218770684
fc2f6847f6ff8df244ae0f7cb33f696bf83d48d01161fd0a687817e7648b8006,55,7,0,0.8410918346137178
32ccca2a91b255587e394b89fc5cf27001eb0cf2f4d2265a59dc834806e34371,24,9,1,0.8621097825490206
bac67819d6baa5c68cca18cbcc0f81079cff8432dc967c6615a7e4eb66cfa70d,37,8,0,0.6602149101746682
33eae00101949d10463ce15ae90efd362885441d698fb0e6319447eb9d2aed7f,54,2,2,0.0695506452147701
7d96241af1b20f14a2487fbdf89cc733a987cc3f2e3a62ee7539792ad5dda98d,61,4,2,0.5366356492439783
94345fb6985c5847687e349aaf3f6da52dda4847b31c74a9932a0bc4ec836064,60,6,0,0.0642240041619871
32c774c25bad04e553697e51f2de15ef7e02a3040cf9cd6738272b8f875567e2,18,6,2,0.4141561606274694
367086640f4b0c848c4a27722c08846dfd85e160459e4b2cdd2620d99820b830,22,6,2,0.3286636029259767
7f17d1f08daeb5a54028cf60c2ca0fd42372bc6490089c1b8dae02cb4a947480,46,6,1,0.4177704731699413
c4465de5f1ff9e9782062a93ca2d0b786a18f65e9715f727797377be048d6665,27,1,1,0.3112640919060255
70b515ed0c3ad7465647c841a7afc524d9df5b43f2440f1a4b47977ce524a1de,38,9,2,0.1518348557614914
2334c16d014664e0557882d812924a8ff57bc60bd5ec52da6787813befbb322c,46,3,0,0.2290307573492042
2c32e5808403880936f335a52f424f0f5e69dfd7c7a3acd19894b116e47757b7,57,8,2,0.8456285187049892
cd5d5853a137eb842ae30c0ea8e040f6d73e13c7c871ecb077f85c3add29e5ab,24,2,0,0.0458252812389905
07f1be3670e7f245344c70fb2499776d1413458eb6aacaa491d80cb2babb4434,27,4,1,0.0456025736674952
277f1b08eb96a65980daec50e2d83d9d15a8a30fad99ef7c239676a04e6bee52,23,4,1,0.7189428632483342
2ba319c29f8f080f359cac1c2cdb8d9b214ff125e67d8ca59ab29c29d0657906,23,6,0,0.010165920922513
b0e22eff6da7c68d1f0ce5d0122e4f60436d778e2c09dc2e2df37bf458436f4e,19,5,1,0.4022933945898949
2c54d229fa6631560460c0abce8556bd5370decc2e4a4c511a2c335f0565abb1,50,1,0,0.9632227316813214
b4589373bf5cf8f765a198a5aab841bea91b433fe708f537fdc8493c0176e9cc,52,5,2,0.4061148422492602
6f991fc6553ea68ec91b8c9bc71e52fdd95870425dfa552b64c987bf0d813115,53,4,1,0.5595215486570974
d87008dbd9805408a723a8521148ef7ee416814498704ff5590a0c4d8c742cd8,50,8,2,0.4802155433271322
bb8bdf95ec4b55019ca61c2bbfb21e39504657057ba48912557d7b0b682a72c7,32,8,1,0.5408334357272833
d38a724565fc8b3dd35ce813a581d9966ab47609328494faf93f8ab4b5c6edef,68,6,0,0.3034110318918674
5704186f13563a47f8bdbc40445d2b91f097b0330fa8ac3afb9bc798795cf6b5,64,2,0,0.3141353400034877
fd6574f55428a4960ba0712a4343c3140d25d3c578984e45147806f4ce9ba2bf,69,1,0,0.9231363610169412
c709e17b005b9158aa49431a16aae61e9908790f197db4fd08d135927f521825,52,1,2,0.7102709751702322
18b96574d25b126c86f3aeb4a3081394f053d2de8c0773e5dadc65c3a3542776,65,4,0,0.4926805092156952
4069bd4bfde26f0f7fcce13c9efbea400a9fbcd58f027f37e93766cbdacecbcf,35,3,1,0.876156163383002
e4d04a9b658e5fddf94923745f7877ab4e30a39bcc0f22643cc271304fcef377,34,4,0,0.3118132507582735
f63a31c6becdd3f8b85746024bf7cf372fb8124329bd2666975e2b425688891e,42,9,2,0.8159690138891333
ffe99b0063d588678f65ec893d4060c1b324c16efc43cf2ae1ad30cc1ce5f264,20,4,2,0.5903145237306924
1086059cf36745ddba0d0d4eb494d18a0f73b374065127f134be98786b707f5c,60,3,2,0.5757338711480354
3426db18316debc5303eef950a3c43525b8eb28bc8d76c9471c471819f17079f,18,3,1,0.3678393449489131
91c4076754b5bf1b14d739dc52777312824a0ca30c1e6211f7845698de75b208,41,3,0,0.9743839545078586
80c192df3752915c7da601721d813e0f06b1d9806db8f12a74254428f0c5a601,48,9,0,0.1244218197512034
3da580bb1d67bfb2c68714aad3ea61772a2d201b40ebb2ccb212f82a22d4ab4e,57,9,0,0.937512597201386
12d00acfeae21671af9347c83a0cc622123581fb6684204b2ab0456a5aa09d2a,42,3,1,0.1535286072959956
d2f9370fef2b42b8ee3a505fe3134e5a2e5e008915faab91688e88ea8b0a718a,29,3,2,0.3692455800667664
4d21f9d7f9e7f261c70b152ce99c214cacea4d51fab45fde271cd04628f1b240,32,7,0,0.1017862918414153
3b9409d818a5b7ee0ac0dccadcb36e23f0434e8d3c39f988eb025267bdf24dd5,63,7,2,0.6694367135338276
e45e82fadceb989f7947498759cec7c504ed21314edc711033091cbced04f06f,54,5,0,0.7818396890087342
16c520ad90935dd0fd17dcc7f854cb208f9c6f33f887694e7f5c0ee94e0a3c4d,58,4,2,0.8780746662381422
a50d20c48b4751a4b40f481de4ac00c66fb3cf123e8a7bef735151c7e9c2a4e1,64,6,2,0.0193958148734646
7805a3ed92041172a093b3c262e58fc3311acb1842f860fb791409bf0a9fe600,22,0,2,0.4114780965244593
3d76def9997cb6996fbfb8f525fe6779c4d046e554c5445e8c997cc798124129,43,9,0,0.0750023956524543
29fe5941f7b1efcee4f2d6efcd54cb4e18f446d9903fd8becb7920692d6045b0,69,0,0,0.3792019015920823
6e012d96082ca83b3d583d99f1874a6b89fbb0a57d21990b056df51f51c0892a,45,1,1,0.2662767168026693
be0547b01c7fb9c7e10f2ca7404874fb797e51bd330f0af96f3c482713fb7666,26,5,0,0.8324267742419708
33e98bfc707453c63560ce4db55f1447a4d142b62cb1b528f8c7147f6d5fb6c0,22,9,2,0.3462583963203866
a16e651d18f1011cbf2803375615f23c38c4385e72a6bcf297ee9b6f04f6b20d,48,1,1,0.1771807467151144
63dcba65d59553f43d703935bd1f1f890b8a1622187688a648db49bcb2087322,47,1,2,0.8775638482584052
a41305619cb541119f8e7e7971174be567183f2e95cb9c51b54b448b32117851,60,2,1,0.9707969582696164
046e5512c6d8f86bda0eb6ef4acd93053ff2554afacef5fb86b6a5386fc02e35,39,9,2,0.2066044866755236
b7da2be4e039c0ef3a0aab9657b8f76690a07eed09d4ddaae984faf049639f03,32,0,1,0.8408649896519167
9ba49554fabe93ebb8ee29613ca93ee9c93fbf492326d9b74822908be642bff8,64,9,0,0.4242378651939907
719b58b9cc9920e0fb1b97effe47c8094ab5fec91bb0e1e3d62761b9adb7d956,30,2,1,0.796045846219345
3bfa0ef7eb8e1811fd6fd574eaae65926abb800b8d1ad2730f93bc1653b527a8,20,3,2,0.6110120753773159
8107f10c65971e2d029cd602f60d5ee4c3393b27ab65c084883e531d74103e24,39,0,2,0.5078235382370271
8bec2c86e4da1635529dff41a6d481846d422589155e13e34469f138b267ac15,53,2,2,0.7015689346262747
98321b8711fc41697e97c92aa1d2f92a8164e97ce13bc7b664633200bad8e1b8,46,7,1,0.1516370608421609
f51e95546fbf6ca40ccf0107b870097d1115fab688c7ad3d44d859437981b1ca,43,5,0,0.926051055091812
a40c89bf3982ea063fc96d8ab6cc89df28f1f9041a33d88690c4202a1b864e91,54,7,2,0.8963181648011562
822a77b193c63c1bc002fa8c4fafc8aa463175df66bf3e194e1f7888575ef591,62,7,0,0.3645441404556752
9932de08e38b78c576bc14acd1a9d6bba987f6da9cb40f60b282cbcc1d8cadf7,20,8,0,0.4756116701597698
ac774ac82fa68d773a319c68a450f5dd4ebc42b2a419cf5951e90b976214d18f,60,0,1,0.5662678649719097
95ad970872d483e5089cc70f4e184bd1b2e27612ae2dfa86b092cbfff5184235,37,1,1,0.52396421097686
8acab2a5151509b97366933246cf9e5cd2888185b6923932262b1782c164d31e,65,0,1,0.0483507258992096
9c4382e5c4246fa16a3525db6bac41dcf95512ad4ba5f40074fb9435a4a330eb,26,1,2,0.9349836246121254
16b0774f6c0ff2665f31487f051a2e2cb63d7971028d9f5ae9e97016e12b3800,20,4,1,0.955806280321034
92bfe7d536299bce9eff00c605f946b26915cc2356c3cf818f7df09fbe916d6a,25,7,1,0.759279393566827
a7dff7c708eeb91566652eb81c70051996b2e6f837d5c78692c65a6f9df6a7d4,41,7,1,0.8181742747849858
0b5c43d18e017ad83d2d3dcc7c5322131432f98e3f681bd5d51a93ec51d96422,64,1,2,0.2368016652544641
53bcfea178d2dfbe80f529a8b194bff2ce53b1c5c95dd4b8af431b5547d69186,39,2,1,0.6403479377559149
d9c33412dcab89e954a459571735a21c3cefdbab9ceae7b14808be41e382e838,54,7,2,0.3189515543811175
67c2c4e48749156bb4bbb8ebe16e998fc5b1f11319e30119c337d6ef6f061fe1,63,7,2,0.0863912248635382
8e8a41004c433e54620d7f2a413e15ecbb765f97058314fde264f57820b64ff0,47,3,0,0.3690097017005492
02a5714135eefcada869281fbdd5cc3a9cadfacbe4690759abc5d9d7afd6eccc,63,5,1,0.3418526326735589
1fe8bde4e2c18dcf38676e6353bdbdb7404f12ba16f3ac9c8d973db92606de6e,27,6,2,0.9634837614889772
1b6086802d610cd2ccbe90d745d22a9493e68af9cb18c7974c4cdf45b1f615d7,48,1,2,0.6035023753231801
954cae01a16fc57e862be72b57dcc60b957918c0ba81f1840d69f047f13520da,44,8,2,0.7789106127615881
f02c248aaab68fe330c3f6ce9d80bd47fa0ae0d182930a29de3686e75b260302,34,1,2,0.040207807408707
f8da4938fed7e24245a63d2d9ffe04fdfd6c1036607f65ac949a518dfd04ecbd,62,0,2,0.3723210554504254
2cd1e41daa09197416369c7f9babfed1a1037acdcd7ee611ae99440315b08198,67,4,0,0.0820644623642908
3de9ceabf60d7f95d0d5fde2f4dc4fafa691024936a5518895f6860176cd7da5,26,1,0,0.236447351580772
1b6c490a21a102e99c9c3184d55f6d1630c6a80829f55df8f011a817258cd8eb,21,8,1,0.7125178536371297
2b663bb917b06300e80de148ccfa922b5927a4359c1488f5d90e12a61ce84cbc,37,0,2,0.8214784816682565
2eaf29a249a2b8f6f8168214183f1eab5ca7620cf23a30aaf4cf34a9fe427b1b,66,1,1,0.1531990374286115
8f7835f372f603b422ae4f27aaed22ebdc3e776771b6202f0edcd9a7002a7aaa,21,8,1,0.2586509790613548
ff7a1c1c310583da325df9d5f717806f78da6519ca91eb23ed7dfbc2420fdb4f,34,0,0,0.7358612717439413
2df4597daaccc052a0e6f5b325ed495a35994150a59513d8dd439b836991ae71,52,4,0,0.0446277829429617
03d5738cf2bcdb01a22d3946aa3348d71a0bf0232646c65610dc830d3ca4dfda,68,9,2,0.7759411079473313
d4ed083b4fa9eed0da45c109fae903aeef0b4e43330347bd68dd00d53cf402b6,18,1,0,0.9864110130467846
f09fbce851d14f6688542d6fd736bba3e729f647caf48ac7337747d07ec1db3a,68,9,2,0.664460868917112
7ff66d84f00c458888a7e05181251ad30847a71d24561f4fe7c91a395508a813,55,8,0,0.2341402771972546
cef647dd7d1caeb96d46c6e63dd1f6374a96da6be7a7e3b9a92f1abccccc58ea,65,2,1,0.4490512406322067
540f13f1819633ae89e2474efc2f8fd875183f69f3c69c269594016476228e4c,56,4,2,0.1590303894905599
48db4916d12a3f7534918ff3fe697f38c1d225309c3102f02153dfd8b269907f,21,3,0,0.740795111061847
b6b2027bb08520fb2593324346786ed3f74f7604f7910e62189fcb0cbe747da3,44,5,0,0.5031715929645871
0a1711b3afd78c9ed074b4500e2aefdd7118b902015bdd07f604457818762777,47,0,1,0.7076091708683939
1d0cbd779111cda0d62c16c35fe0a50f6e61f78d5c495ad7f508e014753c59d8,55,3,1,0.598297935209515
8ee16cfe185eefd4d66a087e5b57ab811ffc7410cc85c2c87a7912bd25e8e184,22,7,0,0.1465133107745294
9452ad5034524dc05c545555841fc9218ccbff8115cbeee92bd35afd5a556f7c,47,0,2,0.9768156099847604
f9be1aaee047dfbafa81124ee0b508bd2be9b1ada20322d64d8c14251068efde,64,3,1,0.148648235474942
c6a0242f8b0174675888ede1f21a533f78cf5557148178ec969cd3eb82141480,45,9,0,0.528835357999158
8a62d2a818fb1c376e984a2bb8687633feccb399cf1bc46994c8f0766c884436,49,9,1,0.7376373234086293
0e68e6a4edcefae9e19b0a1938a73a7fdaf431f53b71e8eb0bc6d54a925c6f88,42,2,2,0.6378904049072913
e84a3fd824dc7c69dd5c591bc874fa1f11262339f05b511ed7e21e613ce277da,62,2,2,0.146408498879884
69114b698bafd858d2a55d20ef72a532e548308152707891ce2ff0f6f4bf2022,29,1,2,0.8395930045999654
2f17534b3931864e28bb8ead5b04a8d7e10a6baeecd9f3c8e645546810bf9197,46,5,2,0.6205229117753362
d3eb3e5c3f682922d7046bb8209acd0ca8493f170298e7dcc01009b2738e9f03,39,4,1,0.5276808257196253
f99faed7a6207991ce2a1da0ad6d43e48d50e5552a18b63e384fdcd20ebeeb07,62,5,1,0.040813244823136
38ddf00ea29470a3539f7c1ebc46f2986207d8e0fc3d6572e725874266fa99b7,26,3,2,0.5721814554651691
9ce50c318482fafb801d7df6af0ed89d9b5798657d84e6c7ccebd4fe2d8b0da5,29,8,2,0.6903363176938724
169ef5cc6aec22349899100b00c591b7e1ed3b4ae2045b0a961f2de77bd8f0ed,51,9,0,1.2291820578602676e-05
68b8749511396241deb8173f2c487144315963530d4876edb557087020a7e877,67,3,0,0.025163317998891
dd932c8b5e546bdbe21b1c05124b9dd3fc60f7fce0a1166ad2ebf35328720598,36,5,1,0.2831077280746695
93602e1cf44a06aacd025cdc1be790f8e562fa875be30331fd0b371c2c6e93bc,18,9,2,0.5219471404227224
d3e8b0096fb8e2cc1b49fced46021ee70e1f199178bf3140703db167272fda21,69,9,0,0.4742137375474079
ae4bd5752e30517706e232b0ee48e9cbdda2d370728386eb0a9c8662278ab0cc,26,8,0,0.5829041794007918
e0059c8c0445945200edce59e5e7a62215e25b19189dd5c7a1ef24a876600dac,24,5,2,0.5699978425367118
9eebe9bca25a946e4faa9a9485c9cbd1c8c6fa6a14fdf6c16339a79b0a3d43cc,48,2,1,0.7251277274259461
ee0903c296331636931e165dae103713850b7f1c5648008c6a0cb23be348502f,38,3,0,0.3923481943673584
e672ec7a2f603967ba1bb30c23eb636f57762f3c8f3fc5d0bf5c10c7fd54232b,64,4,2,0.3327644692454337
5458fafdcb45feb64c2464a5a15e820fafbb83e0bd79fb78374b303da1864fd0,51,3,0,0.1529655302451508
ac5b6629a355dcf7dd72733cc6f25af3d0372852899d2a7522ab991c280c203b,57,1,2,0.1149576982578824
7c08bfac8828cc0e21b30f623c62dcfba919d739ccd8efe03260a34a2e13e635,20,1,0,0.1672696328207435
f16e0c36689ce6b600af117d9c677e75698d69ba6d491e07c2b1b14d959ca4c5,30,4,0,0.3175783351711334
8aaf360b75c0a9d8b434adf8f84d5c6fde62bc8c4dc98137b05f567e5e4372f5,64,1,0,0.8597353997742434
3d8b3ca6e3cb726f19cfcb85e7a8569ffc1471dd79cf243d056a5dcb23c165d0,24,1,1,0.2347809046670472
c68081bcc27c816f817dbcd0a16ddacdfffed4ba85d7606105c9485428412b41,67,7,2,0.250984679786206
a2ba82d5ec494bb44af8f1dc86195bd6af9a2ecfc7a6d1c56f0eff84a4ccb1d9,33,8,2,0.9200656103748124
2aae47ddcab71f02ad4d94559b2cefcc6e707c2456049b6b871ac2602d6552e7,25,4,0,0.034512739044703
3b651bad06a87e7c45ee27e55aaabe74b1be062f5140a48dd0686480adbde63f,49,9,1,0.7796815734300117
0502af1460fef1311d47b3b6a22311c9421857a890f2b0d4ca746073b333ad1e,47,7,1,0.178542102469109
354d175de4405449bc94e89415998c6a0f610e00ac2adcef148401f3e9ea732d,39,1,2,0.9188137800930604
eb4b0866496090ca5ad38f12bd5bdaca94a8fc7863a01a178d13da89be8a9e16,50,6,0,0.1374887227431132
4a157140bff49ad00e4b198c4683506057f22f628653dc91adbc34911e62470b,54,3,2,0.3627532727856511
ab880aac40df21efba12aec63cf58e31d0eafddc82edcbfc30126aeb33c6660d,33,7,2,0.0522935552542626
5da75dc0723459514192e8c769ee4b0322e83e4c7602ae173e7a4f47ff80d029,34,7,1,0.7027217474940598
cb88d1f024dc1807a5225a99b7f3c448aaef3a0f8fa8d9b17d2e764f29302a2d,67,1,0,0.4388247568459101
78add7e961a9153fd1efbd93729ac3aaae54651122ec39b6a013a62df527f69d,37,7,0,0.531551016746028
4698fab9a5df8cb0e9613a35eee8395bc9f92e710383073b4faf12e53322bb6a,32,1,2,0.2317310716796184
f398afbfd0cb5bc0db2ed561fac65e94efeddb5697a0ac58d9b5119486767e9b,37,7,2,0.4393941870229312
c8c107d29ae169c2f1e44b1e6a8858f4a3e4c2abdf705f323cef0c2d3837a2f0,65,8,1,0.3636245542903297
b9d849df0c8957a89adad9bf1ad8613f0a2a1d1c19fa5fbd59c27872d144a8db,54,1,1,0.8733815432221222
72c376e2d2d928ab2a4de6f835212059877a948a2d78e88005777ea9409f30ed,35,5,0,0.4417895005799027
edb65323e5003957a89940556529ef40c9fbb4350b810309aaa72bbd55035d39,35,6,0,0.0845807199887802
62029e369041ab3637780212a93c01c9b99c791c304fbbef1d86ee7926237058,69,9,0,0.5207793238352479
254e3d4ce10d2a6b439d4ce2ad4fca8cdbec92d92781cf17d4b34f423b078f1a,26,6,2,0.864121220348402
7544f3f0cafad599554b3326dca2d9bd7fbd388a19a6172f133f4adc07551d50,33,1,2,0.4419711870094798
56e1d5d6a90e9fa5ab4b3afe71fe34e0e26d3c70f26d169b6bb83cd126a9ccb5,50,8,0,0.9021937426863564
f7caa49c25bb69c2df1d9ae261971387b6235f693d5f44f094b36603b948d8c6,63,5,0,0.2935920313639018
cfd865b3ac12989fd2ad225ddb293ec6c767423e38ab0145a23b6e9dfba8e975,62,1,2,0.7823497236182986
068eec81ac8e7181cd834ac8b5e47278969519f9a7da90321f3a9560411b6143,42,5,1,0.6947893990597375
44cdbceb3df9b497685bacf39fa4941b37e6acc641584b12153eececc94d5a7f,37,3,1,0.6734655449598019
6760472e2e648785c43ac640af9acd71404e0635fb4cc8d96261e3aa9b60e352,56,6,2,0.7193094987791273
585168fe588c66d7085bd546d6d67549a91eac53d1c65893ce18acac03041704,37,5,0,0.3942582448899557
bb3ce5d869728b4752811f2fa276f2f15beaa93318c31e6cfaba0f54469d9aec,53,2,0,0.2756492316195716
6756b6ccb9147a02758c0310947b5219eb33b4d986cad1aaccf5ea11a759998a,40,1,2,0.108156508517306
249175b9ec9366303bb1cd9a2d3d468c752bcbf47638afee1c460f9981ffe6fe,20,4,2,0.6884836961803378
5f88ab55172c40a289ba3c5dc2f83d1b13028a12257bf6acdab51136f15ab122,55,9,2,0.0067552393530507
6925acd8137c90ad6cb35f89600840c7a55c75c97d478fd4af047e0ee82c9a04,42,1,2,0.4855229612894038
73cb664e783fce6c3ba6e06ccbdfda2f39cfa19361e31eb5b0aef3ff09ba2bb8,53,3,2,0.3393290844414816
